,INQ_YMD,YEAR,MONTH,DAY,PDLT_NM,NMYR_RATE,WHSL_DAIL_PRCE,WHSL_BFRT_PRCE,RTSL_BFRT_PRCE,RTSL_DAIL_PRCE
2737,19970128,1997,1,28,¸¶´Ã,,,,4504.0,4529.0
2744,19970129,1997,1,29,¸¶´Ã,,,,4529.0,4571.0
2751,19970130,1997,1,30,¸¶´Ã,,,,4571.0,4571.0
2758,19970131,1997,1,31,¸¶´Ã,,,,4571.0,4571.0
2765,19970201,1997,2,1,¸¶´Ã,,,,4571.0,4588.0
2772,19970202,1997,2,2,¸¶´Ã,,,,4588.0,4588.0
2778,19970223,1997,2,23,¸¶´Ã,,,,4617.0,4617.0
2785,19970224,1997,2,24,¸¶´Ã,,,,4617.0,4617.0
2792,19970225,1997,2,25,¸¶´Ã,,,,4617.0,4617.0
2799,19970226,1997,2,26,¸¶´Ã,,,,4617.0,4617.0
2806,19970227,1997,2,27,¸¶´Ã,,,,4617.0,4617.0
2813,19970228,1997,2,28,¸¶´Ã,,,,4617.0,4617.0
2820,19970301,1997,3,1,¸¶´Ã,,,,4617.0,4617.0
2827,19970302,1997,3,2,¸¶´Ã,,,,4617.0,4617.0
2834,19970303,1997,3,3,¸¶´Ã,,,,4617.0,4617.0
2841,19970304,1997,3,4,¸¶´Ã,,,,4617.0,4608.0
2849,19970203,1997,2,3,¸¶´Ã,,,,4588.0,4588.0
2856,19970204,1997,2,4,¸¶´Ã,,,,4588.0,4588.0
2863,19970205,1997,2,5,¸¶´Ã,,,,4588.0,4588.0
2870,19970206,1997,2,6,¸¶´Ã,,,,4588.0,4588.0
2877,19970207,1997,2,7,¸¶´Ã,,,,4588.0,4613.0
2884,19970208,1997,2,8,¸¶´Ã,,,,4588.0,4613.0
2891,19970209,1997,2,9,¸¶´Ã,,,,4588.0,4613.0
2898,19970210,1997,2,10,¸¶´Ã,,,,4588.0,4613.0
2905,19970211,1997,2,11,¸¶´Ã,,,,4613.0,4613.0
2912,19970212,1997,2,12,¸¶´Ã,,,,4613.0,4613.0
2919,19970213,1997,2,13,¸¶´Ã,,,,4613.0,4621.0
2926,19970214,1997,2,14,¸¶´Ã,,,,4621.0,4621.0
2933,19970215,1997,2,15,¸¶´Ã,,,,4621.0,4625.0
2940,19970216,1997,2,16,¸¶´Ã,,,,4625.0,4625.0
2947,19970217,1997,2,17,¸¶´Ã,,,,4625.0,4625.0
2954,19970218,1997,2,18,¸¶´Ã,,,,4625.0,4625.0
2961,19970219,1997,2,19,¸¶´Ã,,,,4625.0,4617.0
2968,19970220,1997,2,20,¸¶´Ã,,,,4617.0,4608.0
2975,19970221,1997,2,21,¸¶´Ã,,,,4608.0,4608.0
2982,19970222,1997,2,22,¸¶´Ã,,,,4608.0,4617.0
2992,19970325,1997,3,25,¸¶´Ã,,,,4483.0,4483.0
2999,19970326,1997,3,26,¸¶´Ã,,,,4483.0,4458.0
3006,19970327,1997,3,27,¸¶´Ã,,,,4458.0,4450.0
3013,19970328,1997,3,28,¸¶´Ã,,,,4450.0,4450.0
3020,19970329,1997,3,29,¸¶´Ã,,,,4450.0,4458.0
3027,19970330,1997,3,30,¸¶´Ã,,,,4458.0,4458.0
3034,19970331,1997,3,31,¸¶´Ã,,,,4458.0,4458.0
3041,19970401,1997,4,1,¸¶´Ã,,,,4458.0,4458.0
3048,19970402,1997,4,2,¸¶´Ã,,,,4458.0,4442.0
3055,19970403,1997,4,3,¸¶´Ã,,,,4442.0,4442.0
3062,19970404,1997,4,4,¸¶´Ã,,,,4442.0,4442.0
3069,19970405,1997,4,5,¸¶´Ã,,,,4442.0,4442.0
3076,19970406,1997,4,6,¸¶´Ã,,,,4442.0,4442.0
3083,19970407,1997,4,7,¸¶´Ã,,,,4442.0,4442.0
3090,19970408,1997,4,8,¸¶´Ã,,,,4442.0,4442.0
3095,19970305,1997,3,5,¸¶´Ã,,,,4608.0,4608.0
3102,19970306,1997,3,6,¸¶´Ã,,,,4608.0,4608.0
3109,19970307,1997,3,7,¸¶´Ã,,,,4608.0,4608.0
3116,19970308,1997,3,8,¸¶´Ã,,,,4608.0,4608.0
3123,19970309,1997,3,9,¸¶´Ã,,,,4608.0,4608.0
3130,19970310,1997,3,10,¸¶´Ã,,,,4608.0,4608.0
3137,19970311,1997,3,11,¸¶´Ã,,,,4608.0,4592.0
3144,19970312,1997,3,12,¸¶´Ã,,,,4592.0,4592.0
3151,19970313,1997,3,13,¸¶´Ã,,,,4592.0,4592.0
3158,19970314,1997,3,14,¸¶´Ã,,,,4592.0,4592.0
3165,19970315,1997,3,15,¸¶´Ã,,,,4592.0,4592.0
3172,19970316,1997,3,16,¸¶´Ã,,,,4592.0,4592.0
3179,19970317,1997,3,17,¸¶´Ã,,,,4592.0,4592.0
3186,19970318,1997,3,18,¸¶´Ã,,,,4592.0,4592.0
3193,19970319,1997,3,19,¸¶´Ã,,,,4592.0,4575.0
3200,19970320,1997,3,20,¸¶´Ã,,,,4575.0,4550.0
3207,19970321,1997,3,21,¸¶´Ã,,,,4550.0,4550.0
3214,19970322,1997,3,22,¸¶´Ã,,,,4550.0,4542.0
3221,19970323,1997,3,23,¸¶´Ã,,,,4542.0,4483.0
3228,19970324,1997,3,24,¸¶´Ã,,,,4542.0,4483.0
3234,19970409,1997,4,9,¸¶´Ã,,,,4442.0,4425.0
3241,19970410,1997,4,10,¸¶´Ã,,,,4425.0,4425.0
3248,19970411,1997,4,11,¸¶´Ã,,,,4425.0,4442.0
3255,19970412,1997,4,12,¸¶´Ã,,,,4442.0,4425.0
3262,19970413,1997,4,13,¸¶´Ã,,,,4425.0,4425.0
3269,19970504,1997,5,4,¸¶´Ã,,,,4475.0,4492.0
3276,19970505,1997,5,5,¸¶´Ã,,,,4475.0,4492.0
3283,19970506,1997,5,6,¸¶´Ã,,,,4475.0,4492.0
3290,19970507,1997,5,7,¸¶´Ã,,,,4492.0,4500.0
3297,19970508,1997,5,8,¸¶´Ã,,,,4500.0,4508.0
3304,19970509,1997,5,9,¸¶´Ã,,,,4508.0,4508.0
3311,19970510,1997,5,10,¸¶´Ã,,,,4508.0,4508.0
3318,19970511,1997,5,11,¸¶´Ã,,,,4508.0,4508.0
3325,19970512,1997,5,12,¸¶´Ã,,,,4508.0,4508.0
3332,19970513,1997,5,13,¸¶´Ã,,,,4508.0,4492.0
3339,19970514,1997,5,14,¸¶´Ã,,,,4492.0,4492.0
3346,19970515,1997,5,15,¸¶´Ã,,,,4492.0,4492.0
3353,19970516,1997,5,16,¸¶´Ã,,,,4492.0,4492.0
3360,19970517,1997,5,17,¸¶´Ã,,,,4492.0,4492.0
3367,19970518,1997,5,18,¸¶´Ã,,,,4492.0,4492.0
3374,19970414,1997,4,14,¸¶´Ã,,,,4425.0,4425.0
3381,19970415,1997,4,15,¸¶´Ã,,,,4425.0,4425.0
3388,19970416,1997,4,16,¸¶´Ã,,,,4425.0,4425.0
3395,19970417,1997,4,17,¸¶´Ã,,,,4425.0,4408.0
3402,19970418,1997,4,18,¸¶´Ã,,,,4408.0,4425.0
3409,19970419,1997,4,19,¸¶´Ã,,,,4425.0,4425.0
3416,19970420,1997,4,20,¸¶´Ã,,,,4425.0,4425.0
3423,19970421,1997,4,21,¸¶´Ã,,,,4425.0,4425.0
3430,19970422,1997,4,22,¸¶´Ã,,,,4425.0,4425.0
3437,19970423,1997,4,23,¸¶´Ã,,,,4425.0,4425.0
3444,19970424,1997,4,24,¸¶´Ã,,,,4425.0,4433.0
3451,19970425,1997,4,25,¸¶´Ã,,,,4433.0,4433.0
3458,19970426,1997,4,26,¸¶´Ã,,,,4433.0,4433.0
3465,19970427,1997,4,27,¸¶´Ã,,,,4433.0,4433.0
3472,19970428,1997,4,28,¸¶´Ã,,,,4433.0,4433.0
3479,19970429,1997,4,29,¸¶´Ã,,,,4433.0,4475.0
3486,19970430,1997,4,30,¸¶´Ã,,,,4475.0,4475.0
3493,19970501,1997,5,1,¸¶´Ã,,,,4475.0,4475.0
3500,19970502,1997,5,2,¸¶´Ã,,,,4475.0,4475.0
3507,19970503,1997,5,3,¸¶´Ã,,,,4475.0,4475.0
3514,19970608,1997,6,8,¸¶´Ã,,,,4050.0,4050.0
3521,19970609,1997,6,9,¸¶´Ã,,,,4050.0,4050.0
3528,19970610,1997,6,10,¸¶´Ã,,,,4050.0,4025.0
3535,19970611,1997,6,11,¸¶´Ã,,,,4025.0,4033.0
3542,19970612,1997,6,12,¸¶´Ã,,,,4033.0,4042.0
3549,19970613,1997,6,13,¸¶´Ã,,,,4042.0,4042.0
3556,19970614,1997,6,14,¸¶´Ã,,,,4042.0,4042.0
3563,19970615,1997,6,15,¸¶´Ã,,,,4042.0,4083.0
3570,19970616,1997,6,16,¸¶´Ã,,,,4042.0,4083.0
3577,19970617,1997,6,17,¸¶´Ã,,,,4083.0,4083.0
3584,19970618,1997,6,18,¸¶´Ã,,,,4083.0,4083.0
3591,19970619,1997,6,19,¸¶´Ã,,,,4083.0,4083.0
3598,19970620,1997,6,20,¸¶´Ã,,,,4083.0,4083.0
3605,19970621,1997,6,21,¸¶´Ã,,,,4083.0,4079.0
3612,19970622,1997,6,22,¸¶´Ã,,,,4079.0,4071.0
3619,19970623,1997,6,23,¸¶´Ã,,,,4079.0,4071.0
3626,19970519,1997,5,19,¸¶´Ã,,,,4492.0,4492.0
3633,19970520,1997,5,20,¸¶´Ã,,,,4492.0,4458.0
3640,19970521,1997,5,21,¸¶´Ã,,,,4458.0,4433.0
3647,19970522,1997,5,22,¸¶´Ã,,,,4433.0,4408.0
3654,19970523,1997,5,23,¸¶´Ã,,,,4408.0,4408.0
3661,19970524,1997,5,24,¸¶´Ã,,,,4408.0,4375.0
3668,19970525,1997,5,25,¸¶´Ã,,,,4375.0,4375.0
3675,19970526,1997,5,26,¸¶´Ã,,,,4375.0,4375.0
3682,19970527,1997,5,27,¸¶´Ã,,,,4375.0,4333.0
3689,19970528,1997,5,28,¸¶´Ã,,,,4333.0,4308.0
3696,19970529,1997,5,29,¸¶´Ã,,,,4308.0,4213.0
3703,19970530,1997,5,30,¸¶´Ã,,,,4213.0,4163.0
3710,19970531,1997,5,31,¸¶´Ã,,,,4163.0,4154.0
3717,19970601,1997,6,1,¸¶´Ã,,,,4154.0,4138.0
3724,19970602,1997,6,2,¸¶´Ã,,,,4154.0,4138.0
3731,19970603,1997,6,3,¸¶´Ã,,,,4138.0,4050.0
3738,19970604,1997,6,4,¸¶´Ã,,,,4050.0,4050.0
3745,19970605,1997,6,5,¸¶´Ã,,,,4050.0,4050.0
3752,19970606,1997,6,6,¸¶´Ã,,,,4050.0,4050.0
3759,19970607,1997,6,7,¸¶´Ã,,,,4050.0,4050.0
3766,19970624,1997,6,24,¸¶´Ã,,,,4071.0,4071.0
3773,19970625,1997,6,25,¸¶´Ã,,,,4071.0,4071.0
3780,19970626,1997,6,26,¸¶´Ã,,,,4071.0,4071.0
3787,19970627,1997,6,27,¸¶´Ã,,,,4071.0,4071.0
3794,19970628,1997,6,28,¸¶´Ã,,,,4071.0,4079.0
3801,19970629,1997,6,29,¸¶´Ã,,,,4079.0,4079.0
3808,19970630,1997,6,30,¸¶´Ã,,,,4079.0,4079.0
3815,19970701,1997,7,1,¸¶´Ã,,,,4079.0,4079.0
3822,19970702,1997,7,2,¸¶´Ã,,,,4079.0,4104.0
3829,19970703,1997,7,3,¸¶´Ã,,,,4104.0,4104.0
3836,19970704,1997,7,4,¸¶´Ã,,,,4104.0,4150.0
3838,19970726,1997,7,26,¸¶´Ã,,,,4267.0,4308.0
3845,19970727,1997,7,27,¸¶´Ã,,,,4308.0,4317.0
3852,19970728,1997,7,28,¸¶´Ã,,,,4308.0,4317.0
3859,19970729,1997,7,29,¸¶´Ã,,,,4317.0,4317.0
3866,19970730,1997,7,30,¸¶´Ã,,,,4317.0,4329.0
3873,19970731,1997,7,31,¸¶´Ã,,,,4329.0,4329.0
3880,19970801,1997,8,1,¸¶´Ã,,,,4329.0,4350.0
3887,19970802,1997,8,2,¸¶´Ã,,,,4350.0,4350.0
3894,19970803,1997,8,3,¸¶´Ã,,,,4350.0,4382.0
3901,19970804,1997,8,4,¸¶´Ã,,,,4350.0,4382.0
3908,19970805,1997,8,5,¸¶´Ã,,,,4382.0,4350.0
3919,19970705,1997,7,5,¸¶´Ã,,,,4150.0,4175.0
3926,19970706,1997,7,6,¸¶´Ã,,,,4175.0,4171.0
3933,19970707,1997,7,7,¸¶´Ã,,,,4175.0,4171.0
3940,19970708,1997,7,8,¸¶´Ã,,,,4171.0,4171.0
3947,19970709,1997,7,9,¸¶´Ã,,,,4171.0,4196.0
3954,19970710,1997,7,10,¸¶´Ã,,,,4196.0,4196.0
3961,19970711,1997,7,11,¸¶´Ã,,,,4196.0,4196.0
3968,19970712,1997,7,12,¸¶´Ã,,,,4196.0,4196.0
3975,19970713,1997,7,13,¸¶´Ã,,,,4196.0,4196.0
3982,19970714,1997,7,14,¸¶´Ã,,,,4196.0,4196.0
3989,19970715,1997,7,15,¸¶´Ã,,,,4196.0,4254.0
3996,19970716,1997,7,16,¸¶´Ã,,,,4254.0,4254.0
4003,19970717,1997,7,17,¸¶´Ã,,,,4254.0,4250.0
4010,19970718,1997,7,18,¸¶´Ã,,,,4254.0,4250.0
4017,19970719,1997,7,19,¸¶´Ã,,,,4250.0,4250.0
4024,19970720,1997,7,20,¸¶´Ã,,,,4250.0,4250.0
4031,19970721,1997,7,21,¸¶´Ã,,,,4250.0,4250.0
4038,19970722,1997,7,22,¸¶´Ã,,,,4250.0,4258.0
4045,19970723,1997,7,23,¸¶´Ã,,,,4258.0,4258.0
4052,19970724,1997,7,24,¸¶´Ã,,,,4258.0,4267.0
4059,19970725,1997,7,25,¸¶´Ã,,,,4267.0,4267.0
4071,19970828,1997,8,28,¸¶´Ã,,,,4542.0,4542.0
4078,19970829,1997,8,29,¸¶´Ã,,,,4542.0,4542.0
4085,19970830,1997,8,30,¸¶´Ã,,,,4542.0,4542.0
4092,19970831,1997,8,31,¸¶´Ã,,,,4542.0,4542.0
4099,19970901,1997,9,1,¸¶´Ã,,,,4542.0,4542.0
4106,19970902,1997,9,2,¸¶´Ã,,,,4542.0,4542.0
4113,19970903,1997,9,3,¸¶´Ã,,,,4542.0,4500.0
4120,19970904,1997,9,4,¸¶´Ã,,,,4500.0,4500.0
4127,19970905,1997,9,5,¸¶´Ã,,,,4500.0,4500.0
4134,19970906,1997,9,6,¸¶´Ã,,,,4500.0,4500.0
4141,19970907,1997,9,7,¸¶´Ã,,,,4500.0,4500.0
4148,19970908,1997,9,8,¸¶´Ã,,,,4500.0,4500.0
4155,19970909,1997,9,9,¸¶´Ã,,,,4500.0,4483.0
4162,19970910,1997,9,10,¸¶´Ã,,,,4483.0,4508.0
4169,19970911,1997,9,11,¸¶´Ã,,,,4508.0,4508.0
4176,19970912,1997,9,12,¸¶´Ã,,,,4508.0,4508.0
4180,19970806,1997,8,6,¸¶´Ã,,,,4350.0,4392.0
4187,19970807,1997,8,7,¸¶´Ã,,,,4392.0,4392.0
4194,19970808,1997,8,8,¸¶´Ã,,,,4392.0,4450.0
4201,19970809,1997,8,9,¸¶´Ã,,,,4450.0,4450.0
4208,19970810,1997,8,10,¸¶´Ã,,,,4450.0,4450.0
4215,19970811,1997,8,11,¸¶´Ã,,,,4450.0,4450.0
4222,19970812,1997,8,12,¸¶´Ã,,,,4450.0,4450.0
4229,19970813,1997,8,13,¸¶´Ã,,,,4450.0,4467.0
4236,19970814,1997,8,14,¸¶´Ã,,,,4467.0,4467.0
4243,19970815,1997,8,15,¸¶´Ã,,,,4467.0,4508.0
4250,19970816,1997,8,16,¸¶´Ã,,,,4467.0,4508.0
4257,19970817,1997,8,17,¸¶´Ã,,,,4508.0,4550.0
4264,19970818,1997,8,18,¸¶´Ã,,,,4508.0,4550.0
4271,19970819,1997,8,19,¸¶´Ã,,,,4550.0,4550.0
4278,19970820,1997,8,20,¸¶´Ã,,,,4550.0,4550.0
4285,19970821,1997,8,21,¸¶´Ã,,,,4550.0,4550.0
4292,19970822,1997,8,22,¸¶´Ã,,,,4550.0,4550.0
4299,19970823,1997,8,23,¸¶´Ã,,,,4550.0,4525.0
4306,19970824,1997,8,24,¸¶´Ã,,,,4525.0,4525.0
4313,19970825,1997,8,25,¸¶´Ã,,,,4525.0,4525.0
4320,19970826,1997,8,26,¸¶´Ã,,,,4525.0,4542.0
4327,19970827,1997,8,27,¸¶´Ã,,,,4542.0,4542.0
4333,19970913,1997,9,13,¸¶´Ã,,,,4508.0,4508.0
4340,19970914,1997,9,14,¸¶´Ã,,,,4508.0,4508.0
4347,19970915,1997,9,15,¸¶´Ã,,,,4508.0,4508.0
4354,19970916,1997,9,16,¸¶´Ã,,,,4508.0,4508.0
4361,19970917,1997,9,17,¸¶´Ã,,,,4508.0,4508.0
4368,19970918,1997,9,18,¸¶´Ã,,,,4508.0,4508.0
4375,19970919,1997,9,19,¸¶´Ã,,,,4508.0,4508.0
4382,19970920,1997,9,20,¸¶´Ã,,,,4508.0,4508.0
4389,19970921,1997,9,21,¸¶´Ã,,,,4508.0,4508.0
4396,19970922,1997,9,22,¸¶´Ã,,,,4508.0,4508.0
4403,19970923,1997,9,23,¸¶´Ã,,,,4508.0,4483.0
4405,19971015,1997,10,15,¸¶´Ã,,,,4408.0,4408.0
4412,19971016,1997,10,16,¸¶´Ã,,,,4408.0,4425.0
4419,19971017,1997,10,17,¸¶´Ã,,,,4425.0,4450.0
4426,19971018,1997,10,18,¸¶´Ã,,,,4450.0,4450.0
4433,19971019,1997,10,19,¸¶´Ã,,,,4450.0,4450.0
4440,19971020,1997,10,20,¸¶´Ã,,,,4450.0,4450.0
4447,19971021,1997,10,21,¸¶´Ã,,,,4450.0,4450.0
4454,19971022,1997,10,22,¸¶´Ã,,,,4450.0,4408.0
4461,19971023,1997,10,23,¸¶´Ã,,,,4408.0,4367.0
4468,19971024,1997,10,24,¸¶´Ã,,,,4367.0,4408.0
4475,19971025,1997,10,25,¸¶´Ã,,,,4408.0,4408.0
4486,19970924,1997,9,24,¸¶´Ã,,,,4483.0,4458.0
4493,19970925,1997,9,25,¸¶´Ã,,,,4458.0,4458.0
4500,19970926,1997,9,26,¸¶´Ã,,,,4458.0,4458.0
4507,19970927,1997,9,27,¸¶´Ã,,,,4458.0,4458.0
4514,19970928,1997,9,28,¸¶´Ã,,,,4458.0,4458.0
4521,19970929,1997,9,29,¸¶´Ã,,,,4458.0,4458.0
4528,19970930,1997,9,30,¸¶´Ã,,,,4458.0,4442.0
4535,19971001,1997,10,1,¸¶´Ã,,,,4442.0,4442.0
4542,19971002,1997,10,2,¸¶´Ã,,,,4442.0,4442.0
4549,19971003,1997,10,3,¸¶´Ã,,,,4442.0,4442.0
4556,19971004,1997,10,4,¸¶´Ã,,,,4442.0,4442.0
4563,19971005,1997,10,5,¸¶´Ã,,,,4442.0,4442.0
4570,19971006,1997,10,6,¸¶´Ã,,,,4442.0,4442.0
4577,19971007,1997,10,7,¸¶´Ã,,,,4442.0,4442.0
4584,19971008,1997,10,8,¸¶´Ã,,,,4442.0,4442.0
4591,19971009,1997,10,9,¸¶´Ã,,,,4442.0,4408.0
4598,19971010,1997,10,10,¸¶´Ã,,,,4408.0,4408.0
4605,19971011,1997,10,11,¸¶´Ã,,,,4408.0,4408.0
4612,19971012,1997,10,12,¸¶´Ã,,,,4408.0,4408.0
4619,19971013,1997,10,13,¸¶´Ã,,,,4408.0,4408.0
4626,19971014,1997,10,14,¸¶´Ã,,,,4408.0,4408.0
4639,19990725,1999,7,25,¸¶´Ã,,,,3636.0,3636.0
4646,19990726,1999,7,26,¸¶´Ã,,,,3636.0,3636.0
4653,19990727,1999,7,27,¸¶´Ã,,,,3636.0,3636.0
4660,19990728,1999,7,28,¸¶´Ã,,,,3636.0,3636.0
4667,19990729,1999,7,29,¸¶´Ã,,,,3636.0,3636.0
4677,19981201,1998,12,1,¸¶´Ã,,,,5637.0,5637.0
4684,19981202,1998,12,2,¸¶´Ã,,,,5637.0,5637.0
4691,19981203,1998,12,3,¸¶´Ã,,,,5637.0,5637.0
4698,19981204,1998,12,4,¸¶´Ã,,,,5637.0,5637.0
4705,19981205,1998,12,5,¸¶´Ã,,,,5637.0,5637.0
4709,19990222,1999,2,22,¸¶´Ã,,,,5718.0,5718.0
4716,19990223,1999,2,23,¸¶´Ã,,,,5718.0,5718.0
4723,19990224,1999,2,24,¸¶´Ã,,,,5718.0,5718.0
4730,19990225,1999,2,25,¸¶´Ã,,,,5718.0,5718.0
4737,19990226,1999,2,26,¸¶´Ã,,,,5718.0,5718.0
4749,19990508,1999,5,8,¸¶´Ã,,,,4755.0,4755.0
4756,19990509,1999,5,9,¸¶´Ã,,,,4755.0,4755.0
4763,19990510,1999,5,10,¸¶´Ã,,,,4755.0,4755.0
4770,19990511,1999,5,11,¸¶´Ã,,,,4755.0,4755.0
4777,19990512,1999,5,12,¸¶´Ã,,,,4755.0,4845.0
4782,19990730,1999,7,30,¸¶´Ã,,,,3636.0,3636.0
4789,19990731,1999,7,31,¸¶´Ã,,,,3636.0,3636.0
4796,19990801,1999,8,1,¸¶´Ã,,,,3636.0,3636.0
4803,19990802,1999,8,2,¸¶´Ã,,,,3636.0,3636.0
4810,19990803,1999,8,3,¸¶´Ã,,,,3636.0,3636.0
4817,19990804,1999,8,4,¸¶´Ã,,,,3636.0,3636.0
4821,19981206,1998,12,6,¸¶´Ã,,,,5637.0,5637.0
4828,19981207,1998,12,7,¸¶´Ã,,,,5637.0,5637.0
4835,19981208,1998,12,8,¸¶´Ã,,,,5637.0,5637.0
4842,19981209,1998,12,9,¸¶´Ã,,,,5637.0,5637.0
4849,19981210,1998,12,10,¸¶´Ã,,,,5637.0,5637.0
4856,19990227,1999,2,27,¸¶´Ã,,,,5718.0,5718.0
4863,19990228,1999,2,28,¸¶´Ã,,,,5718.0,5718.0
4870,19990301,1999,3,1,¸¶´Ã,,,,5718.0,5718.0
4877,19990302,1999,3,2,¸¶´Ã,,,,5718.0,5718.0
4884,19990303,1999,3,3,¸¶´Ã,,,,5718.0,5718.0
4896,19990513,1999,5,13,¸¶´Ã,,,,4845.0,4845.0
4903,19990514,1999,5,14,¸¶´Ã,,,,4845.0,4691.0
4910,19990515,1999,5,15,¸¶´Ã,,,,4691.0,4691.0
4917,19990516,1999,5,16,¸¶´Ã,,,,4691.0,4691.0
4924,19990517,1999,5,17,¸¶´Ã,,,,4691.0,4691.0
4932,19990805,1999,8,5,¸¶´Ã,,,,3636.0,3636.0
4939,19990806,1999,8,6,¸¶´Ã,,,,3636.0,3636.0
4946,19990807,1999,8,7,¸¶´Ã,,,,3636.0,3636.0
4953,19990808,1999,8,8,¸¶´Ã,,,,3636.0,3636.0
4960,19990809,1999,8,9,¸¶´Ã,,,,3636.0,3636.0
4964,19981211,1998,12,11,¸¶´Ã,,,,5637.0,5637.0
4971,19981212,1998,12,12,¸¶´Ã,,,,5637.0,5637.0
4978,19981213,1998,12,13,¸¶´Ã,,,,5637.0,5637.0
4985,19981214,1998,12,14,¸¶´Ã,,,,5637.0,5637.0
4992,19981215,1998,12,15,¸¶´Ã,,,,5637.0,5590.0
4999,19981216,1998,12,16,¸¶´Ã,,,,5590.0,5590.0
5002,19990304,1999,3,4,¸¶´Ã,,,,5718.0,5718.0
5009,19990305,1999,3,5,¸¶´Ã,,,,5718.0,5718.0
5016,19990306,1999,3,6,¸¶´Ã,,,,5718.0,5718.0
5023,19990307,1999,3,7,¸¶´Ã,,,,5718.0,5718.0
5030,19990308,1999,3,8,¸¶´Ã,,,,5718.0,5718.0
5042,19990518,1999,5,18,¸¶´Ã,,,,4691.0,4691.0
5049,19990519,1999,5,19,¸¶´Ã,,,,4691.0,4636.0
5056,19990520,1999,5,20,¸¶´Ã,,,,4636.0,4600.0
5063,19990521,1999,5,21,¸¶´Ã,,,,4600.0,4600.0
5070,19990522,1999,5,22,¸¶´Ã,,,,4600.0,4509.0
5078,19980922,1998,9,22,¸¶´Ã,,,,5517.0,5550.0
5085,19980923,1998,9,23,¸¶´Ã,,,,5550.0,5550.0
5092,19980924,1998,9,24,¸¶´Ã,,,,5550.0,5550.0
5099,19980925,1998,9,25,¸¶´Ã,,,,5550.0,5550.0
5106,19980926,1998,9,26,¸¶´Ã,,,,5550.0,5517.0
5114,19981217,1998,12,17,¸¶´Ã,,,,5590.0,5590.0
5121,19981218,1998,12,18,¸¶´Ã,,,,5590.0,5590.0
5128,19981219,1998,12,19,¸¶´Ã,,,,5590.0,5590.0
5135,19981220,1998,12,20,¸¶´Ã,,,,5590.0,5590.0
5142,19981221,1998,12,21,¸¶´Ã,,,,5590.0,5590.0
5148,19990309,1999,3,9,¸¶´Ã,,,,5718.0,5718.0
5155,19990310,1999,3,10,¸¶´Ã,,,,5718.0,5718.0
5162,19990311,1999,3,11,¸¶´Ã,,,,5718.0,5718.0
5169,19990312,1999,3,12,¸¶´Ã,,,,5718.0,5718.0
5176,19990313,1999,3,13,¸¶´Ã,,,,5718.0,5718.0
5188,19990523,1999,5,23,¸¶´Ã,,,,4600.0,4509.0
5195,19990524,1999,5,24,¸¶´Ã,,,,4600.0,4509.0
5202,19990525,1999,5,25,¸¶´Ã,,,,4509.0,4509.0
5209,19990526,1999,5,26,¸¶´Ã,,,,4509.0,4509.0
5216,19990527,1999,5,27,¸¶´Ã,,,,4509.0,4455.0
5221,19980927,1998,9,27,¸¶´Ã,,,,5517.0,5517.0
5228,19980928,1998,9,28,¸¶´Ã,,,,5517.0,5517.0
5235,19980929,1998,9,29,¸¶´Ã,,,,5517.0,5517.0
5242,19980930,1998,9,30,¸¶´Ã,,,,5517.0,5483.0
5249,19981001,1998,10,1,¸¶´Ã,,,,5483.0,5483.0
5257,19981222,1998,12,22,¸¶´Ã,,,,5590.0,5577.0
5264,19981223,1998,12,23,¸¶´Ã,,,,5577.0,5563.0
5271,19981224,1998,12,24,¸¶´Ã,,,,5563.0,5550.0
5278,19981225,1998,12,25,¸¶´Ã,,,,5550.0,5517.0
5285,19981226,1998,12,26,¸¶´Ã,,,,5550.0,5517.0
5292,19981227,1998,12,27,¸¶´Ã,,,,5517.0,5517.0
5294,19990314,1999,3,14,¸¶´Ã,,,,5718.0,5718.0
5301,19990315,1999,3,15,¸¶´Ã,,,,5718.0,5718.0
5308,19990316,1999,3,16,¸¶´Ã,,,,5718.0,5718.0
5315,19990317,1999,3,17,¸¶´Ã,,,,5718.0,5718.0
5322,19990318,1999,3,18,¸¶´Ã,,,,5718.0,5718.0
5333,19990528,1999,5,28,¸¶´Ã,,,,4455.0,4455.0
5340,19990529,1999,5,29,¸¶´Ã,,,,4455.0,4455.0
5347,19990530,1999,5,30,¸¶´Ã,,,,4455.0,4455.0
5354,19990531,1999,5,31,¸¶´Ã,,,,4455.0,4455.0
5361,19990601,1999,6,1,¸¶´Ã,,,,4455.0,4455.0
5364,19981002,1998,10,2,¸¶´Ã,,,,5483.0,5482.0
5371,19981003,1998,10,3,¸¶´Ã,,,,5482.0,5482.0
5378,19981004,1998,10,4,¸¶´Ã,,,,5482.0,5482.0
5385,19981005,1998,10,5,¸¶´Ã,,,,5482.0,5482.0
5392,19981006,1998,10,6,¸¶´Ã,,,,5482.0,5482.0
5399,19981007,1998,10,7,¸¶´Ã,,,,5482.0,5482.0
5406,19981228,1998,12,28,¸¶´Ã,,,,5517.0,5517.0
5413,19981229,1998,12,29,¸¶´Ã,,,,5517.0,5517.0
5420,19981230,1998,12,30,¸¶´Ã,,,,5517.0,5517.0
5427,19981231,1998,12,31,¸¶´Ã,,,,5517.0,5510.0
5434,19990101,1999,1,1,¸¶´Ã,,,,5510.0,5510.0
5440,19990319,1999,3,19,¸¶´Ã,,,,5718.0,5718.0
